COD_ETU,Note : TLBC3104,Résultat : TLBC3104,Session : TLBC3104,Année : TLBC3104,Note : TLBC3204,Résultat : TLBC3204,Session : TLBC3204,Année : TLBC3204,Note : TLBC3304,Résultat : TLBC3304,Session : TLBC3304,Année : TLBC3304,Note : TLBC3404,Résultat : TLBC3404,Session : TLBC3404,Année : TLBC3404,Note : TLBC3504,Résultat : TLBC3504,Session : TLBC3504,Année : TLBC3504,Note : TLBC3604,Résultat : TLBC3604,Session : TLBC3604,Année : TLBC3604,Note : TLBC3004,Résultat : TLBC3004,Session : TLBC3004,Année : TLBC3004,Note : TLBC4104,Résultat : TLBC4104,Session : TLBC4104,Année : TLBC4104,Note : TLBC4204,Résultat : TLBC4204,Session : TLBC4204,Année : TLBC4204,Note : TLBC4304,Résultat : TLBC4304,Session : TLBC4304,Année : TLBC4304,Note : TLBC4404,Résultat : TLBC4404,Session : TLBC4404,Année : TLBC4404,Note : TLBC4504,Résultat : TLBC4504,Session : TLBC4504,Année : TLBC4504,Note : TLBC4604,Résultat : TLBC4604,Session : TLBC4604,Année : TLBC4604,Note : TLBC4004,Résultat : TLBC4004,Session : TLBC4004,Année : TLBC4004
17002541,10.25,V,1,2018,7.5,AC,2,2019,10,V,2,2018,14.8,V,1,2019,14,V,1,2019,17.1,V,1,2019,12275,V,2,2019,,,,,15.6,V,1,2019,17.77,V,1,2019,14.5,V,1,2019,,,,,15,V,1,2019,,,1,2019
17002558,,,,,3.8,NRA,1,2019,10,V,2,2019,.2,NRA,1,2019,3375,NRA,1,2019,,,,,,,1,2019,10,V,1,2019,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17002699,10363,V,1,2019,7.5,AC,2,2019,12.1,V,1,2019,15.7,V,1,2019,13,V,1,2019,10,V,1,2018,11444,V,2,2019,11,V,1,2019,12.6,V,1,2019,10.45,V,1,2018,14.5,V,1,2019,15,V,1,2019,10,V,1,2018,12258,V,1,2019
17003102,,,,,7,NV,2,2019,8,NV,2,2019,7.9,NV,2,2019,12125,V,1,2019,11.7,V,1,2019,,,1,2019,14,V,1,2019,12,V,1,2019,13.3,V,1,2019,13.5,V,1,2019,10,V,2,2019,12,V,1,2019,12467,V,2,2019
17003303,7.7,NV,2,2019,7,NV,2,2019,10,V,2,2019,5.7,NV,2,2019,10,V,2,2019,,,,,,,1,2019,10,V,2,2019,,,,,12,V,1,2019,,,,,13.5,V,1,2019,10.5,V,1,2019,,,1,2019
17003761,8.75,AC,2,2018,10,V,2,2018,13,V,1,2018,10,V,2,2018,13.7,V,1,2018,12.3,V,1,2018,11292,V,2,2018,10,V,2,2018,10843,V,1,2018,14.05,V,1,2018,10,V,2,2018,12,V,1,2019,11,V,1,2019,11316,V,1,2019
17003931,10425,V,1,2019,10,V,2,2019,10,V,2,2018,7,AC,2,2019,11.25,V,1,2019,11.6,V,1,2019,10046,V,2,2019,10,V,2,2019,10,V,2,2018,19,V,1,2019,10,V,2,2018,12,V,1,2019,12125,V,1,2018,12188,V,2,2019
17003944,11225,V,1,2019,7,AC,2,2019,10.15,V,1,2018,15.85,V,1,2019,10,V,1,2019,14.9,V,1,2019,11521,V,2,2019,9628,AC,2,2018,12029,V,1,2018,10,V,2,2018,10.5,V,1,2018,12,V,1,2018,13.5,V,1,2018,11276,V,2,2018
17004122,10,V,2,2018,7,AC,2,2019,10075,V,1,2018,10.4,V,1,2019,10,V,1,2019,10,V,1,2019,9579,AC,2,2019,12664,V,1,2018,13696,V,1,2018,19,V,1,2019,10,V,2,2018,16.5,V,1,2019,10,V,2,2018,13643,V,1,2019
17004153,7525,AC,2,2019,7,AC,2,2019,10,V,2,2018,15.4,V,1,2019,7,AC,2,2019,10,V,2,2018,9488,AC,2,2019,10,V,2,2018,15.2,V,1,2019,10,V,1,2019,8.25,AC,2,2019,12.4,V,1,2018,10,V,2,2019,10975,V,2,2019
17004222,10.75,V,1,2018,10,V,2,2018,10,V,2,2019,13.4,V,1,2019,10,V,1,2019,11.4,V,1,2018,10925,V,2,2019,10832,V,1,2018,10,V,2,2018,12475,V,1,2018,10,V,2,2018,11.2,V,1,2018,11,V,1,2019,10918,V,1,2019
17004303,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
17004823,12.9,V,1,2019,10,V,2,2018,10.8,V,1,2019,14.3,V,1,2019,10,V,1,2019,10.1,V,1,2019,11.35,V,1,2019,10396,V,1,2018,15081,V,1,2018,10,V,2,2018,10,V,2,2018,15.5,V,1,2018,13.5,V,1,2018,12413,V,2,2018
17004847,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2019
17004850,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,0,NV,2,2019,,,,,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,,,1,2019
17004852,7975,NV,2,2019,8,NV,2,2019,8.6,NV,2,2019,5.5,NV,2,2019,10,V,2,2019,10,V,2,2018,8346,NV,2,2019,11,V,1,2019,11,V,1,2019,13.33,V,1,2019,15.5,V,1,2019,14,V,1,2019,12,V,1,2019,12805,V,2,2019
17004892,15.25,V,1,2018,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,4208,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17004988,7.45,AC,2,2019,10,V,2,2019,11.05,V,1,2019,10,V,1,2019,8.5,AC,2,2019,10,V,2,2018,9.5,AC,2,2019,10,V,1,2019,10,V,2,2018,17,V,1,2019,15.25,V,1,2019,10,V,2,2019,11,V,1,2018,12208,V,2,2019
17004996,8625,AC,2,2019,7,AC,2,2019,10,V,1,2019,17.4,V,1,2019,10,V,1,2019,10,V,2,2018,10504,V,2,2019,10,V,2,2018,10064,V,1,2018,14,V,1,2019,10,V,2,2018,15.4,V,1,2018,10.5,V,1,2018,11661,V,1,2019
17005011,10,V,2,2018,7,AC,2,2019,10,V,2,2018,12.65,V,1,2019,10,V,1,2019,14.4,V,1,2019,10675,V,2,2019,11.3,V,1,2018,10,V,2,2018,20,V,1,2019,17.5,V,1,2019,14,V,1,2019,11375,V,1,2018,14029,V,1,2019
17005019,8775,AC,2,2019,7.5,AC,2,2019,10,V,2,2018,17.4,V,1,2019,11.25,V,1,2019,10,V,2,2018,10821,V,2,2019,10196,V,1,2018,10,V,2,2018,13.75,V,1,2018,10,V,2,2018,12.8,V,1,2018,14,V,1,2019,11791,V,1,2019
17005121,11838,V,1,2019,10,V,2,2019,12.3,V,1,2019,10,V,2,2019,10,V,2,2019,15.7,V,1,2019,11.64,V,2,2019,14,V,1,2019,10,V,2,2019,11,V,1,2019,13.25,V,1,2019,16,V,1,2019,12.5,V,1,2019,12792,V,2,2019
17005130,5325,NV,2,2019,5.05,NV,2,2019,7.55,NV,2,2019,0,NRA,1,2019,.5,NRA,1,2019,1.5,NRA,1,2019,3321,NV,2,2019,13,V,1,2019,12.8,V,1,2019,15.6,V,1,2019,,,,,,,,,11,V,1,2019,,,1,2019
17005196,,,,,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17005235,12375,V,1,2018,8849,AC,2,2018,10225,V,1,2018,11.5,V,1,2018,13.4,V,1,2018,16.6,V,1,2018,12158,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005248,11.25,V,1,2019,8,AC,2,2019,10.3,V,1,2019,10,V,1,2019,10,V,2,2019,10,V,2,2018,9925,AC,2,2019,10864,V,1,2018,10036,V,1,2018,11.1,V,1,2019,16,V,1,2019,7,AC,2,2019,11,V,1,2019,11,V,2,2019
17005252,11725,V,1,2019,11.9,V,1,2019,11075,V,1,2018,13,V,1,2019,7.75,AC,2,2019,14.1,V,1,2019,11592,V,2,2019,10064,V,1,2018,10541,V,1,2018,10,V,2,2018,10.5,V,1,2018,17.6,V,1,2018,12375,V,1,2018,11847,V,2,2018
17005271,9625,AC,2,2019,8,AC,2,2019,8.25,AC,2,2019,9.2,AC,2,2019,7.5,AC,2,2019,11.7,V,1,2019,9046,AC,2,2019,14,V,1,2019,10.2,V,1,2019,16,V,1,2019,10,V,1,2019,13.5,V,1,2019,14.5,V,1,2019,13033,V,1,2019
17005274,4275,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,.713,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005284,7975,AC,2,2019,10.2,V,1,2018,10,V,2,2018,11.6,V,1,2018,11.5,V,1,2019,15.1,V,1,2019,11063,V,2,2019,15,V,1,2019,14.6,V,1,2019,20,V,1,2019,14.25,V,1,2019,17,V,1,2019,10,V,2,2018,15142,V,1,2019
17005286,8925,NV,2,2019,7,NV,2,2019,10.8,V,1,2019,7.75,NV,2,2019,8.75,NV,2,2019,11.4,V,1,2019,9104,NV,2,2019,12,V,1,2019,15,V,1,2019,18,V,1,2019,,,,,,,,,12.75,V,1,2019,,,1,2019
17005287,9038,AC,2,2019,10,V,2,2019,10,V,2,2018,15.3,V,1,2019,13,V,1,2019,17.2,V,1,2018,12423,V,2,2019,9.33,AC,2,2018,9.22,AC,2,2018,12.1,V,1,2018,10.5,V,1,2018,16.6,V,1,2018,10,V,1,2018,11292,V,2,2018
17005288,10588,V,1,2019,7.5,AC,2,2019,10,V,2,2018,7.2,AC,2,2019,12,V,1,2019,14.3,V,1,2018,10265,V,2,2019,11,V,1,2019,12.4,V,1,2019,14.4,V,1,2019,11.5,V,1,2019,13.5,V,1,2019,12.5,V,1,2018,12.55,V,1,2019
17005290,9.5,NV,2,2019,7.4,NV,2,2019,10,V,2,2018,8.6,NV,2,2019,6,NV,2,2019,9.2,NV,2,2019,8.45,NV,2,2019,10,V,2,2019,13.6,V,1,2019,15,V,1,2019,16.5,V,1,2019,15,V,1,2019,10.25,V,1,2018,13392,V,2,2019
17005293,13,V,1,2018,10701,V,1,2018,13.2,V,1,2018,10,V,2,2018,10,V,2,2018,15.8,V,1,2018,12117,V,2,2018,12632,V,1,2018,13504,V,1,2018,17.77,V,1,2019,10,V,1,2018,18,V,1,2019,14.5,V,1,2018,14401,V,1,2019
17005294,10,V,2,2018,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,3333,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,10.5,V,1,2018,,,1,2019
17005296,10,V,1,2019,10,V,2,2018,8.9,AC,2,2019,10.05,V,1,2019,17,V,1,2019,10,V,2,2018,10992,V,2,2019,12,V,1,2019,10,V,2,2018,10925,V,1,2018,10.25,V,1,2019,10,V,2,2018,10,V,2,2018,10529,V,1,2019
17005300,7.95,AC,2,2019,7,AC,2,2019,10,V,2,2018,14.5,V,1,2019,10,V,2,2019,10.3,V,1,2019,9958,AC,2,2019,10,V,1,2019,10201,V,1,2018,10,V,2,2018,12.5,V,1,2019,10,V,2,2019,10,V,1,2018,10.45,V,2,2019
17005301,10.2,V,1,2019,10075,V,1,2019,11925,V,1,2018,8,AC,2,2019,10,V,1,2019,10,V,2,2018,10033,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,12.2,V,1,2018,10.5,V,1,2018,10.45,V,2,2018
17005302,10875,V,1,2018,8051,AC,2,2018,11,V,1,2018,7,AC,2,2018,10,V,2,2018,13.9,V,1,2018,10138,V,2,2018,10232,V,1,2018,15.6,V,1,2019,11.95,V,1,2018,10,V,1,2018,14,V,1,2019,14,V,1,2018,12.63,V,1,2019
17005304,12.5,V,1,2019,7.5,AC,2,2019,12.45,V,1,2019,10.05,V,1,2019,11,V,1,2019,12.4,V,1,2019,10983,V,2,2019,10,V,2,2019,15.2,V,1,2019,13.3,V,1,2019,16,V,1,2019,13,V,1,2019,13,V,1,2019,13417,V,2,2019
17005334,,,,,3.7,NRA,1,2019,10.8,V,1,2019,7.2,NV,2,2019,10.1,V,1,2018,4.2,NRA,1,2019,,,1,2019,10,V,1,2019,11.4,V,1,2019,8,AC,2,2019,13,V,1,2019,12.66,V,1,2019,12875,V,1,2018,11323,V,2,2019
17005360,13163,V,1,2019,10,V,2,2018,10,V,2,2018,15.6,V,1,2019,9,AC,2,2019,9.2,AC,2,2019,11161,V,2,2019,10,V,2,2018,10,V,2,2018,12.45,V,1,2018,11,V,1,2018,8,AC,2,2018,13.5,V,1,2018,10825,V,2,2018
17005361,10588,V,1,2019,7.8,AC,2,2019,10.05,V,1,2019,7.4,AC,2,2019,7,AC,2,2019,15.6,V,1,2019,9.74,AC,2,2019,12,V,1,2019,15.4,V,1,2019,17,V,1,2019,14.5,V,1,2019,15,V,1,2019,16.5,V,1,2019,15067,V,1,2019
17005364,10.6,V,1,2019,7,AC,2,2019,10.2,V,1,2018,11.9,V,1,2019,10.75,V,1,2019,11.2,V,1,2018,10275,V,2,2019,10,V,1,2019,17.8,V,1,2019,17.77,V,1,2019,15,V,1,2019,13,V,1,2019,13,V,1,2019,14428,V,1,2019
17005369,10,V,2,2018,5.2,NV,2,2019,10.1,V,1,2018,8.2,NV,2,2019,9,NV,2,2019,12.4,V,1,2019,9.15,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11,V,1,2019,1833,NV,2,2019
17005374,6475,NV,2,2019,7.5,NV,2,2019,10,V,2,2018,1.2,NRA,1,2019,2.25,NRA,1,2019,3,NRA,1,2019,5071,NV,2,2019,14,V,1,2019,13.2,V,1,2019,13.3,V,1,2019,10,V,1,2019,10,V,2,2018,12,V,1,2019,12083,V,1,2019
17005376,10.5,V,1,2018,10,V,2,2019,10,V,2,2018,10.5,V,1,2019,9,AC,2,2019,10.2,V,1,2019,10033,V,2,2019,12,V,1,2019,10048,V,1,2018,19,V,1,2019,10,V,2,2018,17,V,1,2019,13.5,V,1,2019,13591,V,1,2019
17005384,10738,V,1,2019,8,AC,2,2019,10.8,V,1,2019,12.7,V,1,2019,10.75,V,1,2019,16.4,V,1,2019,11565,V,2,2019,10,V,2,2019,10.4,V,1,2019,16.66,V,1,2019,13,V,1,2019,14,V,1,2019,11,V,1,2019,12.51,V,2,2019
17005386,10938,V,1,2019,7,AC,2,2019,10,V,2,2019,13.7,V,1,2019,14,V,1,2019,10,V,2,2019,10.94,V,2,2019,11,V,1,2019,10,V,2,2018,14.4,V,1,2019,10,V,1,2019,12,V,1,2019,12.5,V,1,2018,11.65,V,1,2019
17005402,15,V,1,2019,8.86,AC,2,2019,10,V,2,2018,17.7,V,1,2019,10,V,1,2019,10.9,V,1,2019,12077,V,2,2019,8532,AC,2,2018,11325,V,1,2018,13.25,V,1,2018,10,V,2,2018,17.9,V,1,2018,14.5,V,1,2018,12585,V,2,2018
17005425,12375,V,1,2018,7,AC,2,2019,10,V,2,2018,10.2,V,1,2019,11125,V,1,2019,11.2,V,1,2019,10317,V,2,2019,14,V,1,2019,17,V,1,2019,12.5,V,1,2018,13.5,V,1,2019,12,V,1,2019,10.75,V,1,2018,13292,V,1,2019
17005426,10.55,V,1,2019,8.15,AC,2,2019,11.55,V,1,2019,9.1,AC,2,2019,10125,V,1,2019,10.6,V,1,2019,10013,V,2,2019,10.5,V,1,2018,10,V,2,2018,10,V,2,2018,12.5,V,1,2019,12,V,1,2019,13,V,1,2019,11333,V,1,2019
17005429,10,V,2,2018,10,V,2,2018,11,V,1,2018,14.1,V,1,2019,7.5,AC,2,2019,10.5,V,1,2019,10517,V,2,2019,10,V,1,2019,11.8,V,1,2019,10,V,2,2018,12.5,V,1,2019,10.9,V,1,2018,10,V,2,2019,10867,V,2,2019
17005433,0,NRA,1,2019,,,,,0,NRA,1,2019,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17005445,8.45,NV,2,2019,6,NV,2,2019,10,V,2,2018,3.3,NRA,1,2019,.25,NRA,1,2019,10,V,1,2019,6333,NV,2,2019,10,V,2,2019,11.6,V,1,2019,13,V,1,2019,10,V,2,2019,12.5,V,1,2019,12.5,V,1,2019,11.6,V,2,2019
17005462,10388,V,1,2019,10175,V,1,2019,10,V,2,2019,10.85,V,1,2019,11875,V,1,2019,14.6,V,1,2019,11315,V,2,2019,14,V,1,2019,12,V,1,2019,18,V,1,2019,16.5,V,1,2019,7,AC,2,2019,10,V,2,2019,12917,V,2,2019
17005465,11038,V,1,2019,10001,V,1,2018,11425,V,1,2018,15.4,V,1,2019,9.5,AC,2,2019,10,V,2,2018,11227,V,2,2019,11096,V,1,2018,10,V,2,2018,17,V,1,2019,14.5,V,1,2019,14,V,1,2019,12875,V,1,2018,13245,V,1,2019
17005469,10,V,1,2018,9.5,AC,2,2019,9.25,AC,2,2019,12.9,V,1,2019,8375,AC,2,2019,10,V,1,2019,10004,V,2,2019,12,V,1,2019,10,V,2,2018,14,V,1,2019,17.5,V,1,2019,16,V,1,2019,14,V,1,2019,13917,V,1,2019
17005485,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,,,,,0,NRA,1,2019,,,1,2019,,,,,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,,,,,0,NV,2,2019,,,1,2019
17005491,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,0,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17005496,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,0,NV,2,2019,0,NV,2,2019,,,,,,,,,0,NV,2,2019,,,1,2019
17005503,5,NV,2,2019,,,,,10,V,2,2019,0,NRA,1,2019,,,,,3,NRA,1,2019,,,1,2019,10,V,1,2019,10.4,V,1,2019,16.7,V,1,2019,10.5,V,1,2019,,,,,0,NV,2,2019,,,1,2019
17005504,10,V,1,2019,7,AC,2,2019,10.05,V,1,2019,10.05,V,1,2019,10225,V,1,2019,10.4,V,1,2019,9621,AC,2,2019,10,V,1,2019,16,V,1,2019,10,V,2,2019,11.5,V,1,2019,10.5,V,1,2019,11,V,1,2019,11.5,V,2,2019
17005511,11325,V,1,2019,7.75,AC,2,2019,10,V,2,2018,17.4,V,1,2019,10,V,2,2019,10,V,2,2018,11079,V,2,2019,10,V,1,2019,10418,V,1,2018,16.7,V,1,2019,10,V,2,2018,17,V,1,2018,11,V,1,2018,12.52,V,1,2019
17005516,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NV,2,2019,,,,,10,V,2,2019,16.66,V,1,2019,,,,,11,V,1,2019,10,V,1,2018,,,1,2019
17005524,12375,V,1,2018,7,AC,2,2019,10,V,2,2018,15.8,V,1,2019,10.45,V,1,2018,12.8,V,1,2019,11404,V,2,2019,14,V,1,2019,10,V,2,2018,15.75,V,1,2018,11.5,V,1,2019,15.75,V,1,2019,16.5,V,1,2019,13917,V,1,2019
17005558,8213,AC,2,2019,8,AC,2,2019,8,AC,2,2019,8.9,AC,2,2019,8.5,AC,2,2019,16.8,V,1,2019,9736,AC,2,2019,10,V,2,2018,10,V,2,2018,16.66,V,1,2019,10,V,2,2019,10,V,2,2019,11,V,1,2019,11277,V,2,2019
17005585,7625,AC,2,2019,7,AC,2,2019,10575,V,1,2018,17.1,V,1,2019,11,V,1,2019,10.4,V,1,2019,10617,V,2,2019,10,V,2,2018,16,V,1,2019,20,V,1,2019,10,V,2,2018,16.5,V,1,2019,13375,V,1,2018,14313,V,1,2019
17005596,10,V,1,2018,10,V,2,2018,10075,V,1,2018,14,V,1,2019,10,V,2,2018,10,V,2,2018,10679,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.5,V,1,2018,16,V,1,2019,12.5,V,1,2018,11.5,V,1,2019
17005617,10.2,V,1,2019,,,,,10,V,1,2018,6.3,NV,2,2019,,,,,9.3,NV,2,2019,,,1,2019,12,V,1,2019,10,V,2,2018,15.6,V,1,2019,11.5,V,1,2019,12,V,1,2019,12,V,1,2018,12183,V,1,2019
17005624,.9,NRA,1,2019,,,,,,,,,0,NRA,1,2019,,,,,.5,NRA,1,2019,,,1,2019,,,,,,,,,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17005654,8625,NV,2,2019,7.5,NV,2,2019,8.45,NV,2,2019,7.5,NV,2,2019,10,V,2,2019,8.5,NV,2,2019,8429,NV,2,2019,,,,,16.8,V,1,2019,,,,,12.25,V,1,2019,13.5,V,1,2019,10,V,2,2019,,,1,2019
17005656,8.5,AC,2,2019,7,AC,2,2019,10.1,V,1,2019,13.55,V,1,2019,10.25,V,1,2019,10,V,2,2018,9.9,AC,2,2019,16,V,1,2019,17.2,V,1,2019,19,V,1,2019,11.5,V,1,2019,11.5,V,1,2019,10,V,2,2019,14.2,V,2,2019
17005665,8125,NV,2,2019,4.05,NRA,1,2019,10,V,2,2018,4.4,NRA,1,2019,7875,NV,2,2019,10,V,2,2018,7408,NV,2,2019,,,,,16.2,V,1,2019,20,V,1,2019,16.5,V,1,2019,17,V,1,2019,11125,V,1,2018,,,1,2019
17005671,,,,,,,,,10,V,2,2019,0,NRA,1,2019,,,,,,,,,,,1,2019,,,,,10,V,2,2019,10,V,2,2019,,,,,,,,,11,V,1,2019,,,1,2019
17005672,10,V,1,2018,10,V,2,2018,10.3,V,1,2018,13.4,V,1,2019,7,AC,2,2019,11.8,V,1,2018,10417,V,2,2019,10,V,1,2019,10,V,2,2018,12.1,V,1,2018,10,V,1,2018,13,V,1,2019,15,V,1,2019,11683,V,1,2019
17005683,9125,NV,2,2019,,,,,10,V,2,2018,5.5,NV,2,2019,,,,,,,,,,,1,2019,10,V,2,2018,14.4,V,1,2019,19,V,1,2019,14.5,V,1,2019,16,V,1,2019,13.5,V,1,2019,14567,V,1,2019
17005684,11975,V,1,2019,7,AC,2,2019,10,V,2,2018,15.7,V,1,2019,10,V,1,2019,10.1,V,1,2019,10796,V,2,2019,10,V,2,2019,12,V,1,2019,15.55,V,1,2019,12,V,1,2019,13,V,1,2019,12.5,V,1,2018,12508,V,2,2019
17005690,13.25,V,1,2019,7,AC,2,2019,10,V,2,2018,14.2,V,1,2019,12,V,1,2019,11.4,V,1,2018,11308,V,2,2019,11196,V,1,2018,10032,V,1,2018,8,AC,2,2018,10,V,2,2018,15.1,V,1,2018,11,V,1,2018,10888,V,2,2018
17005700,10088,V,1,2019,7,AC,2,2019,10,V,2,2018,16,V,1,2019,10,V,1,2019,12.4,V,1,2019,10915,V,2,2019,14,V,1,2019,11203,V,1,2018,15,V,1,2019,14.5,V,1,2019,10.1,V,1,2018,12,V,1,2018,12801,V,1,2019
17005702,10,V,2,2018,7.2,AC,2,2019,10,V,2,2019,13.5,V,1,2019,10,V,1,2019,13.8,V,1,2019,10.75,V,2,2019,10.4,V,1,2018,15.8,V,1,2019,20,V,1,2019,17.5,V,1,2019,16.75,V,1,2019,13.5,V,1,2019,15658,V,1,2019
17005705,10125,V,1,2018,10,V,2,2018,10,V,1,2018,12.05,V,1,2019,10,V,2,2018,13.7,V,1,2019,10979,V,1,2019,10,V,1,2019,11724,V,1,2018,13,V,1,2018,10,V,2,2018,17,V,1,2019,11.5,V,1,2018,12204,V,1,2019
17005707,10.7,V,1,2019,6,NV,2,2019,12.4,V,1,2019,2,NRA,1,2019,10,V,2,2019,10.5,V,1,2019,8.6,NV,2,2019,10,V,1,2019,10.8,V,1,2019,15.6,V,1,2019,16,V,1,2019,14.66,V,1,2019,15,V,1,2019,13677,V,1,2019
17005710,,,,,,,,,10,V,2,2019,,,,,,,,,13.4,V,1,2019,,,1,2019,7.5,NV,2,2019,10.8,V,1,2019,16.7,V,1,2019,,,,,0,NV,2,2019,,,,,,,1,2019
17005712,7625,AC,2,2019,11.2,V,1,2018,10,V,2,2018,10,V,2,2019,11.5,V,1,2018,10.2,V,1,2018,10088,V,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,12,V,1,2019,10333,V,2,2019
17005716,11625,V,1,2018,7,AC,2,2019,11025,V,1,2018,8.95,AC,2,2019,10125,V,1,2019,12.5,V,1,2019,10204,V,2,2019,10,V,2,2019,13.8,V,1,2019,,,,,12.5,V,1,2019,14,V,1,2019,13.5,V,1,2018,,,1,2019
17005718,7725,AC,2,2019,8.5,AC,2,2019,10.55,V,1,2019,14.5,V,1,2019,7,AC,2,2019,10,V,2,2018,9713,AC,2,2019,12,V,1,2019,14,V,1,2019,20,V,1,2019,13.5,V,1,2019,16.5,V,1,2019,10.25,V,1,2018,14375,V,1,2019
17005719,7.76,AC,2,2018,11,V,1,2018,10.4,V,1,2018,7.35,AC,2,2018,10,V,1,2018,13.5,V,1,2018,10002,V,2,2018,10,V,2,2019,14.8,V,1,2019,12.45,V,1,2018,11,V,1,2019,10,V,2,2018,0,NV,2,2019,9708,NV,2,2019
17005721,9875,AC,2,2019,10401,V,1,2018,8,AC,2,2019,11.9,V,1,2019,10.5,V,1,2019,11.3,V,1,2018,10329,V,2,2019,10,V,2,2018,10,V,2,2018,11.1,V,1,2019,17,V,1,2019,11.6,V,1,2018,10,V,1,2018,11617,V,1,2019
17005722,1575,NRA,1,2019,0,NRA,1,2019,5.5,NV,2,2019,1,NRA,1,2019,0,NRA,1,2019,3.3,NRA,1,2019,1896,NV,2,2019,0,NV,2,2019,8.8,NV,2,2019,,,,,,,,,,,,,0,NV,2,2019,,,1,2019
17005742,7,AC,2,2019,10,V,2,2019,10,V,1,2019,13.1,V,1,2019,10,V,2,2019,8,AC,2,2019,9683,AC,2,2019,10,V,2,2018,17,V,1,2019,10475,V,1,2018,12.5,V,1,2019,10,V,2,2019,13.75,V,1,2018,12288,V,2,2019
17005748,10,V,1,2019,10051,V,1,2018,10,V,2,2019,17.25,V,1,2019,12.5,V,1,2019,10,V,1,2018,11634,V,2,2019,10,V,2,2019,11.4,V,1,2019,13.85,V,1,2018,14.25,V,1,2019,11.9,V,1,2018,12.5,V,1,2019,12317,V,2,2019
17005754,8875,NV,2,2019,7.15,NV,2,2019,8.55,NV,2,2019,5.8,NV,2,2019,5.75,NV,2,2019,4.3,NRA,1,2019,6738,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
17005757,8.8,AC,2,2019,7.25,AC,2,2019,10,V,2,2018,8.8,AC,2,2019,9,AC,2,2019,12.4,V,1,2019,9375,AC,2,2019,13,V,1,2019,10.8,V,1,2019,16,V,1,2019,14.5,V,1,2019,13.5,V,1,2019,10,V,2,2018,12967,V,1,2019
